D=0.0 mm^2/w,D=0.1 mm^2/w,D=0.2 mm^2/w,D=0.3 mm^2/w,D=0.4 mm^2/w,D=0.5 mm^2/w,D=0.6 mm^2/w,D=0.7 mm^2/w,D=0.8 mm^2/w,D=0.9 mm^2/w,D=1.0 mm^2/w
100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
99.98360208,99.98360208,99.98360208,99.98360208,99.98360208,99.98360208,99.98360208,99.98360208,99.98360208,99.98360208,99.98360208
99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133,99.8934722900133
99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431,99.8039498534431
99.71668115049596,99.71668115051231,99.7166811506269,99.71668115093784,99.71668115154338,99.7166811525417,99.71668115403098,99.71668115610944,99.71668115887525,99.7166811624266,99.71668116686173
99.63179415903863,99.63179415912248,99.63179415969074,99.63179416122568,99.63179416420722,99.63179416911288,99.63179417641788,99.63179418659504,99.63179420011488,99.63179421744547,99.6317942390527
99.54915906230303,99.54915906258742,99.54915906430573,99.54915906887906,99.54915907771478,99.54915909220632,99.54915911373342,99.54915914366217,99.54915918334484,99.54915923412022,99.54915929731355
99.46860051040622,99.4686005112112,99.46860051531723,99.46860052598176,99.46860054641466,99.46860057977848,99.4686006291889,99.46860069771512,99.46860078838,99.46860090416058,99.46860104798841
99.38994752665631,99.38994752867474,99.3899475372064,99.38994755865136,99.38994759928504,99.38994766525973,99.38994776260584,99.38994789723338,99.3899480749331,99.389948301378,99.38994858212462
99.31304558821198,99.3130455927945,99.31304560894124,99.31304564796956,99.31304572092176,99.31304583856914,99.31304601141603,99.31304624970365,99.31304656341392,99.31304696227367,99.3130474557581
99.23775820792603,99.23775821747957,99.23775824604024,99.23775831213912,99.2377584337674,99.23775862838644,99.23775891293728,99.2377593038504,99.23775981705506,99.23776046798876,99.23776127160629
99.1639655065026,99.16396552501334,99.16396557297132,99.16396567898644,99.16396587069748,99.1639661747932,99.16396661703338,99.16396722226924,99.16396801446358,99.1639690167108,99.1639702512562
99.09156208080528,99.0915621144951,99.09156219171852,99.09156235464006,99.0915626437904,99.09156309810786,99.09156375497928,99.09156465027988,99.09156581841236,99.09156729234546,99.09156910365124
