D=0.0 mm^2/w,D=0.1 mm^2/w,D=0.2 mm^2/w,D=0.3 mm^2/w,D=0.4 mm^2/w,D=0.5 mm^2/w,D=0.6 mm^2/w,D=0.7 mm^2/w,D=0.8 mm^2/w,D=0.9 mm^2/w,D=1.0 mm^2/w
0.0937390536555335,0.0937385668812423,0.0937380813122462,0.0937375944082755,0.0937371037203545,0.0937366068885303,0.0937361016396491,0.0937355857851765,0.0937350572190637,0.0937345139156571,0.09373395392765133
0.1077883926760331,0.107787681132145,0.1077869718948796,0.1077862611998551,0.1077855454325308,0.1077848211240226,0.1077840849470168,0.1077833337117782,0.1077825643622532,0.1077817739722626,0.10778095974178604
0.122640692696059,0.1226396833257754,0.1226386780039309,0.1226376713186265,0.1226366580941309,0.1226356333835679,0.1226345924617973,0.1226335308184799,0.1226324441513271,0.1226313283595275,0.12263017953734773
0.1382687358973606,0.1382673403593846,0.1382659514964286,0.138264561727136,0.1382631638297941,0.1382617509301122,0.1382603164893565,0.1382588542928276,0.1382573584386763,0.138255823327045,0.13825424364952965
0.1546466451813627,0.1546447581879892,0.1546428816829901,0.1546410052814824,0.1546391191303042,0.1546372138883486,0.1546352807075237,0.1546333112143193,0.1546312974919662,0.1546292320631672,0.15462710787338624
0.1717497754291888,0.1717472730537177,0.1717447865335223,0.1717423019195657,0.1717398060290028,0.1717372864145503,0.1717347313349185,0.1717321297262701,0.1717294711746763,0.171726745889536,0.17172394467792923
0.1895546181952482,0.1895513561507038,0.1895481173206422,0.189544883289399,0.1895416367207626,0.1895383613116082,0.1895350417472703,0.1895316636585927,0.1895282135805993,0.1895246789127295,0.18952104788058383
0.208038717733182,0.2080345296236928,0.2080303745983527,0.2080262287143743,0.2080220695197544,0.208017875984827,0.2080136284365751,0.2080093084955966,0.2080048990156279,0.2080003840255274,0.2079957486736297
0.2271805966320298,0.2271752921777065,0.2271700337928004,0.2271647907717852,0.2271595344317727,0.2271542380136912,0.2271488765877244,0.2271434269628347,0.2271378676002148,0.2271321785305029,0.2271263412746165
0.2469596896463874,0.2469530528821166,0.2469464789880433,0.2469399290671067,0.2469333669231814,0.2469267589212078,0.24692007385374,0.2469132828136349,0.2469063590726222,0.2468992779655002,0.24689201677971892
0.2673562845506413,0.2673480719988643,0.2673399437362214,0.267331851033077,0.2673237487151709,0.2673155949691487,0.2673073511575539,0.2672989816428494,0.2672904536200603,0.26728173695764,0.2672728040461871
0.2883514690459382,0.2883414078632031,0.2883314579202272,0.2883215587813959,0.2883116546308495,0.2883016940064187,0.2882916295472421,0.2882814177544004,0.288271018763944,0.2882603961317082,0.2882495166293476
0.3099270829091408,0.3099148690059852,0.3099027998576706,0.3098908011956069,0.3098788046835045,0.3098667475586392,0.3098545722925527,0.3098422262701922,0.3098296614865494,0.3098168342599017,0.30980370496080345
0.3320656747034555,0.3320509708369898,0.3320364529654522,0.3320220305842942,0.3320076207249781,0.331993147477699,0.3319785415412706,0.3319637397987138,0.3319486849171627,0.3319333249707759,0.33191761308541035
0.3547504624768652,0.3547328963152764,0.3547155664107848,0.3546983633202871,0.3546811870796995,0.3546639465766593,0.3546465589606423,0.3546289490883796,0.3546110490025778,0.3545927974420488,0.3545741393814705
0.3779652979618252,0.3779444601198994,0.3779239192618805,0.3779035439789777,0.377883214677362,0.3778628227628764,0.3778422698765925,0.3778214671781991,0.3778003346743854,0.37777880058954,0.3777568007762491
0.4016946338616856,0.4016700759063526,0.4016458877235844,0.4016219125609395,0.4015980082693413,0.4015740462543414,0.4015499104956297,0.4015254966305595,0.4015007110977142,0.4014754703367786,0.40144970004121044
0.4259234938689923,0.4258947262938174,0.4258664151029563,0.4258383744437821,0.425810436373719,0.4257824495240272,0.4257542778541473,0.425725799490743,0.4256969056459523,0.4256674996097047,0.4256374958112904
0.4506374451105406,0.4506039352780318,0.4505709841995655,0.4505383727579545,0.4505059036435712,0.4504733996668453,0.4504407021896635,0.4504076696676505,0.4503741762958466,0.4503401107507849,0.45030537502244405
0.4758225727556914,0.4757837428062434,0.4757455918569219,0.4757078629228833,0.4756703253948694,0.4756327729255176,0.4755950214702564,0.4755569074719405,0.4755182861791334,0.4754790300886332,0.4754390275034981
0.5014654565594827,0.5014206812857457,0.5013767254465159,0.501333289114891,0.5012901040654112,0.50124693114675,0.5012035578535502,0.5011597960828981,0.5011154800619729,0.5010704644343695,0.5010246224934948
0.5275531491416698,0.5275017538271043,0.5274513410855529,0.5274015624679644,0.5273521074058348,0.5273026999687432,0.527253095876261,0.5272030797450177,0.5271524625531445,0.527101079305639,0.5270487868854227
0.5540731558279559,0.5540144140483191,0.5539568434146169,0.5539000408335978,0.5538436482289288,0.5537873485662378,0.5537308622004873,0.5536739435204675,0.5536163778671473,0.55355797870442,0.5534985850224428
0.5810134159010946,0.5809465472875881,0.5808810667829242,0.5808165099473658,0.5807524655648911,0.5806885708007429,0.5806245067643839,0.5805599944450631,0.580494790989827,0.5804286862962296,0.5803614998942123
0.6083622851278829,0.6082864530906846,0.6082122577071747,0.6081391658682368,0.6080667070885447,0.6079944676419545,0.6079220852032243,0.6078492439537501,0.6077756701125218,0.6077011278567171,0.6076254155992975
0.6361085194438164,0.6360228288547141,0.6359390584857694,0.6358565985723968,0.6357749127002863,0.635693530742141,0.6356120424226275,0.6355300914573755,0.6354473702165085,0.6353636148674313,0.6352786009554681
0.664241259690768,0.6641447545236077,0.6640504918637543,0.6639577765969504,0.6638659991561392,0.663774627058873,0.6636831972193347,0.6635913089661342,0.6634986177031416,0.6634048291561587,0.6633096941532843
0.6927500173148115,0.6926416782424727,0.6925359466556154,0.692432032640631,0.6923292456540505,0.6922269844332466,0.692124727856687,0.6920220266668503,0.6919184959768516,0.691813808489017,0.6917076883601788
0.7216246609415258,0.7215034028881325,0.7213851642432628,0.7212690500388674,0.7211542802937893,0.7210401780409613,0.7209261585121788,0.7208117193714771,0.720696431898401,0.7205799330317112,0.7204619181924619
0.7508554037550141,0.7507200734020906,0.7505882258754446,0.7504588500394543,0.7503310673367015,0.7502041176425223,0.7500773465233614,0.7499501937631011,0.7498221830346937,0.7496929126062718,0.7495620469815938
0.7804327916146502,0.7802821648599266,0.7801355407026029,0.7799917798128492,0.7798498951993551,0.7797090355666069,0.7795684703661513,0.7794275763735153,0.77928582563922,0.7791427746773729,0.7789980547688503
0.8103476918503804,0.8101804712179527,0.8100178344880059,0.8098585011379358,0.8097013651219231,0.8095454753674546,0.8093900183064098,0.809234302233244,0.8090777433040344,0.808919853009151,0.8087602269693274
0.8405912826834063,0.8404060946839469,0.840226138941975,0.8400499797100822,0.8398763804581426,0.8397042811031272,0.8395327776716535,0.8393611041408874,0.8391886162301525,0.8390147769394319,0.8388391436522256
0.8711550432243513,0.8709504356640636,0.8707517816313102,0.8705574750236014,0.870366136538964,0.8701765871867625,0.869987824695028,0.8697990025039354,0.8696094110685317,0.8694184612235544,0.869225669389631
0.9020307440056852,0.9018051832426872,0.9015863764206804,0.9013725307853848,0.9011621110666684,0.9009538087676072,0.900746514888342,0.9005392957078581,0.9003313712884625,0.9001220964046392,0.8999109436306736
0.9332104380093188,0.9329623061561276,0.9327218144068752,0.9324869658206114,0.9322560550003623,0.932027632602746,0.9318004739050856,0.9315735509744096,0.9313460080343228,0.9311171396712822,0.9308863715620717
0.96468645215395,0.9644140442247314,0.9641502553104898,0.9638928654351032,0.9636399838974196,0.9633900083841014,0.9631415888580188,0.9628935956737468,0.9626450914353142,0.9623953061673096,0.9621436154197346
0.9964513792100153,0.9961529002112448,0.9958641192928732,0.9955825732021572,0.9953061696787115,0.9950331404885532,0.9947620000591852,0.9944915090582214,0.9942206423360564,0.9939485607214992,0.9936745862193554
1.0284980701130186,1.0281716320761811,1.0278560791690887,1.0275486831446017,1.0272471327883672,1.0269494801219188,1.0266540931530974,1.0263596143886131,1.026064924418822,1.025769109968071,1.025471435876829
1.0608196266486152,1.060463245603556,1.060119052990232,1.0597840322854193,1.0594556347214086,1.0591317178301456,1.058810491616456,1.0584904714261678,1.0581704366907925,1.057849394831347,1.0575265496919288
1.0934093944851642,1.093020987372676,1.0926461969707926,1.0922816935426152,1.091924670894936,1.0915727763533902,1.0912240496000754,1.0908768692661264,1.0905299063120344,1.09018208335031,1.0898325391709949
1.1262609565315655,1.125838338053772,1.1254308987388262,1.12503496894609,1.1246474638406232,1.1242658038007438,1.123887845090784,1.1235118194905207,1.12313628174199,1.122760063820865,1.1223822351664745
1.1593681266000777,1.1589090060071463,1.158466770888595,1.1580373831561674,1.1576174566981623,1.1572041671252422,1.1567951733729396,1.1563885496198834,1.155982726184138,1.1555764382354896,1.1551686813130237
1.1927249433555134,1.1922269211671996,1.1917476448170237,1.191282677265111,1.1908283069909888,1.1903814458804884,1.1899395407708857,1.1895004968452063,1.1890626113101754,1.1886245160016395,1.1881851277415656
1.2263256645337504,1.2257862291942363,1.2252675648268467,1.2247648028644924,1.2242738806671392,1.2237914262417386,1.2233146586552035,1.222841302023007,1.2223695112465909,1.2218978079217986,1.221425025054222
1.2601647614138705,1.2595812858783286,1.2590207824807065,1.2584779163626554,1.2579482463894796,1.257428095275678,1.2569144376969896,1.2564048039177325,1.2558971968078716,1.2553900204194348,1.2548820185444063
1.294236913529507,1.293606651780778,1.2930017511917111,1.29241637353777,1.2918456700607817,1.2912856354443638,1.2907329823556215,1.2901850336769844,1.289639629961833,1.2890950499963685,1.2885499426476066
1.3285370036061166,1.327857087099842,1.3272051210370988,1.326574724313098,1.32596060957026,1.3253584193299373,1.3247645855866277,1.3241762095261598,1.3235909585136825,1.3230069779081834,1.3224228156095157
1.3630601127119193,1.3623275467484333,1.3616257337826754,1.3609477077421257,1.3602877097492088,1.3596410045677352,1.3590037237572752,1.358372731670146,1.357745510996463,1.3571200650453346,1.3564948343591838
1.3978015156112122,1.3970131756324329,1.3962586181066468,1.39553024719215,1.3948217975243122,1.3941281289763643,1.393445051758443,1.392769177390625,1.392097791756432,1.3914287470085347,1.3907603695757986
1.432756676309598,1.4319093041191182,1.4310989850123002,1.4303174457157626,1.429557877258048,1.4288147058741474,1.4280833983021777,1.4273602963283931,1.4266424762228018,1.4259276293678498,1.425213960938544
1.4679212437814684,1.467011443685987,1.466142223419784,1.465304581600441,1.464491126266385,1.46369581957213,1.4629137613951189,1.4621410059408788,1.46137440635202,1.4606114830957018,1.4598503125497548
1.5032910478707966,1.502315282740964,1.5013838959279373,1.50048710408718,1.4996168905046798,1.4987667210345383,1.4979313039786768,1.4971063871257386,1.4962885862374835,1.4954752401646811,1.4946642885222936
1.5388620953569432,1.537816682605648,1.5368197347377726,1.535860629249734,1.5349306804133265,1.5340228236982263,1.5331313497274903,1.5322516800020671,1.5313801778762224,1.5305139893017186,1.5296509087227088
1.574630566177788,1.5735116736538288,1.5724456377298142,1.5714209360266402,1.5704281669153015,1.5694596994432477,1.5685093789982925,1.5675722798413343,1.5666444970846716,1.5657229718907484,1.5648053446623338
1.610592809803045,1.6093964515980796,1.6082576646880362,1.607163962398735,1.6061051775583026,1.6050730747072164,1.6040610249218423,1.6030637331407158,1.6020770095562042,1.6010975780165395,1.6001229155290113
1.646745341751131,1.64546737391771,1.644252033663648,1.6430858017053789,1.6419576927946578,1.640858826736639,1.6397820696310872,1.6387217338319675,1.6376733270535777,1.6366333426428628,1.6355990843526331
1.6830848402434186,1.6817209564218452,1.6804251174724356,1.679182699093059,1.6779818423926605,1.6768129799688345,1.6756684406191675,1.674542119619465,1.6734292037299114,1.6723259419186196,1.67122945429813
1.7196081429901402,1.718153869941814,1.7167734403197932,1.7154510480904672,1.7141739019733937,1.712931702538499,1.7117162072213084,1.7105208684414297,1.7093405325722335,1.708171189605972,1.7070097650799696
1.756312244102601,1.754762937147426,1.7532936745479666,1.751887387304539,1.750530289667502,1.7492113029033474,1.7479215772150136,1.7466540950487714,1.7454033419620076,1.7441650336249035,1.7429358894926
1.793194291126727,1.791545129482078,1.789982637500396,1.7884883972322947,1.7870475628867242,1.7856482265836289,1.7842808935333492,1.7829380476963117,1.781613792347421,1.780303552708989,1.779003830051634
1.830251582193316,1.828497564211968,1.8268372884983737,1.8252508971836607,1.8237224152053333,1.822239053010636,1.8207906310864213,1.8193691049414955,1.817968173022536,1.8165829531674835,1.8152097157408928
1.8674815632806672,1.8656175015850045,1.863854725925545,1.8621718423107576,1.8605516733469365,1.858980492479638,1.8574473936864664,1.8559437725459995,1.854462899008708,1.8529995657491407,1.8515497988607288
1.9048818255855609,1.9029023420952853,1.901032184416062,1.8992483207394089,1.8975322942723607,1.895869383202952,1.894247911072244,1.892658680475918,1.8910945080339585,1.889549842603456,1.8880204519733284
1.942450102998827,1.940349623849292,1.9383670321424724,1.936477550798919,1.934661362364634,1.932902688459112,1.931189036028693,1.92951057999648,1.9278596576062428,1.9262303543352648,1.9246181649409524
1.980184269682,1.9779570200301813,1.9758567681996544,1.9738568783463784,1.971936086707288,1.9700774938343688,1.9682677415980447,1.966496340857479,1.9647551221768056,1.9630377871489155,1.9613395420533086
2.018082337741772,2.015722336456804,2.01349902008136,2.011383774182004,2.00935379845245,2.0073910045529395,2.005481118378816,2.0036129485658343,2.001777790390027,1.999968940078396,1.998181299240476
2.0561424549992084,2.053643509234278,2.051291541246118,2.04905583155222,2.046911948275405,2.0448405428926644,2.042826371909305,2.040857501741896,2.038924662416373,2.03702072230005,2.0351402613680003
2.094362902850849,2.0917186024931547,2.0892322087694706,2.0868707637374,2.084608103912488,2.082423545682913,2.08030082013243,2.078227209556308,2.0761928473652658,2.0741901505246854,2.0722133596109797
2.1327420942190534,2.1299458062143986,2.127319021079668,2.1248264017213407,2.122439947779355,2.1201375618817573,2.117901890938892,2.115719389244424,2.1135795607748507,2.111474346466062,2.1093976289041274
2.171278571589096,2.1683234341375752,2.165550095774153,2.1629206919397443,2.160405274666872,2.157980250229606,2.155627119785847,2.1533314636954253,2.151082122175818,2.1488705343829118,2.146690205464971
2.209971005130693,2.206849921749807,2.2039236675143163,2.2011516941051177,2.198501989511972,2.1959493769766465,2.193474147388411,2.1910609591134733,2.188697952726589,2.1863760386917983,2.184088324387497
2.248818190901812,2.245523824353211,2.2424380859961253,2.2395175791056667,2.236728105241025,2.2340428136815897,2.2314407174814703,2.2289055027483315,2.2264245729173155,2.2239882816482703,2.221589317303698
2.287819049132739,2.284343815208668,2.2810918139944243,2.278016626975885,2.275081740683387,2.27225853507935,2.2695246746494075,2.2668628206930768,2.2642596003402846,2.2617047810938886,2.259190610110605
2.32697262258854,2.3233086837539214,2.319883425478789,2.31664722493668,2.313561118552897,2.310594617015421,2.3077239622214845,2.304930735746608,2.3022007475244424,2.2995231482668466,2.2968897207605257
2.3662780750081738,2.3624173338941183,2.3588116037989635,2.355407865502994,2.352164563495268,2.3490492344448266,2.346036620230732,2.3431071653388016,2.340245819831872,2.3374410856740107,2.3346842571123108
2.40573468961864,2.4016687823630294,2.3978751399380296,2.3942971446570045,2.3908905001993808,2.387620659493644,2.3844607834343243,2.381390119516265,2.3783927134141662,2.375456385022319,2.3725719148415947
2.4453418677226564,2.441062157153299,2.4370729308315444,2.4333137600850683,2.4297374515706163,2.4263072595811934,2.422994679393508,2.4197776989867417,2.4166394132267457,2.413566925207585,2.410550475408049
2.4850991273584966,2.4805966960141843,2.476403977751019,2.472456509476723,2.468704036964469,2.4651074956011008,2.461636626611259,2.458268093220336,2.454983991099268,2.4517706703588438,2.4486178040777897
2.525006102030681,2.520271745015337,2.515867384750183,2.5117242888841016,2.507788970478772,2.504019920159517,2.5003850327259327,2.496859578605789,2.493424603860363,2.490065667936469,2.486771847999162
2.5650625395103663,2.560086757175284,2.555462357172579,2.5511160911402504,2.546991059302937,2.5430431758688856,2.539238392759268,2.5355505166601566,2.53195949151502,2.52845004688239,2.525010634330222
2.605268300704334,2.600041291153349,2.5951882002191304,2.5906310043349,2.5863092021227443,2.5821759936957087,2.578195287417168,2.574339352290292,2.570586975473024,2.56692201582078,2.563332268416303
2.645623358591596,2.640135010003856,2.6350443175743914,2.6302682103463293,2.625742387579232,2.621417191360871,2.6172543814417835,2.613224612104636,2.6093054568269274,2.6054798613077144,2.6017349320161336
2.686127797226712,2.6803676799915075,2.675030210090281,2.6700269834280466,2.6652896927803646,2.660765671791123,2.6564144220134764,2.6522049027738737,2.64811341467811,2.6441219461283247,2.6402168815750504
2.7267818108090016,2.720739169466962,2.715145474526171,2.709906688849063,2.7049502818642046,2.70022042162042,2.695674237201324,2.6912789094390943,2.6870094045095314,2.682846707640061,2.678776446543903
2.767585702816916,2.7612494478016467,2.7553898023442724,2.7499067815866307,2.744723404612384,2.739780509739862,2.735032734460879,2.730445394166151,2.725992056603878,2.721652656160736,2.717412027742318
2.8085398852069177,2.801898584380971,2.795762978559334,2.7900268050703634,2.7846083951127354,2.779445085895057,2.774488899177978,2.7697031944449777,2.765060074505835,2.760538373400089,2.7561220957650567
2.8496448776762806,2.8426867476551374,2.836264880641727,2.830266389976726,2.8246046704700154,2.8192133793297827,2.8140417932574247,2.809051221732686,2.8042122335272834,2.7995025109336447,2.7949051894302306
2.8909013069893144,2.8836142042468333,2.876895477473063,2.8706252530729444,2.8647117295636835,2.8590846974748696,2.8536905537554578,2.848488460039304,2.8434473792942847,2.8385437887177205,2.833759914268225
2.932309906366572,2.9246813181151463,2.917654828353538,2.911103196109438,2.904929151851791,2.899058424681305,2.893434391554947,2.888013964555085,2.882764426334743,2.877660993644469,2.8726849410502
2.9738715149366817,2.965888549775102,2.958543082060268,2.951700104759934,2.9452565962200548,2.939134020996584,2.933272590082315,2.927626860318364,2.922162356705712,2.916852978135893,2.9116790043551117
3.0155870772505096,3.007236455572297,2.999560475955928,2.99241594760848,2.985693799875265,2.979311020983397,2.973204504065235,2.9673263409229658,2.9616402186593342,2.956118658775823,2.950740901174215
3.057457642857418,3.048725687012141,3.040707335147061,3.03325077518261,3.02624057728221,3.019589032579794,3.013229558330195,3.00711166726424,3.001197125346464,2.995457014978877,2.9898694895520745
3.0994843659434674,3.090356990143306,3.08198407169148,3.074204719031985,3.0668968191433468,3.059967735999984,3.0533472466390665,3.0469821663228265,3.040832253557043,3.0348670876954795,3.0290636872631356
3.141668505031457,3.132131204994987,3.1233911838542268,3.115277990851855,3.107662491420511,3.1004468826750124,3.0935571305638496,3.0869372299852915,3.0805448424963755,3.074347978152037,3.068322470522952
3.184011422742771,3.174049265067705,3.1649292554116224,3.156470881650762,3.14853763439797,3.141026294232557,3.1338588383988144,3.126976313900821,3.1203341925964323,3.1138988466254185,3.1076448727331973
3.226514585621064,3.216112196877363,3.2065989550029528,3.197783760961909,3.1895223617861923,3.1817058615151588,3.174252064109292,3.167098936373189,3.1601996643614028,3.153518911250913,3.1470299832596305
3.2691795640178696,3.258321119552363,3.24840103552942,3.2392170760977064,3.23061685986573,3.222485543636205,3.2147365663164,3.207304677287263,3.2001406772467145,3.193207446862886,3.1864769462422053
3.312008032040289,3.3006772444836328,3.290336333600008,3.280771351447012,3.271821386670656,3.263365367073064,3.255312167317036,3.2475931770693203,3.240156708570784,3.232963783867363,3.22598495943656
3.3550017675609745,3.3431818750274536,3.33240576902397,3.322447187814638,3.313136271211028,3.30434542479675,3.295978752138487,3.2879641356805114,3.2802472924587853,3.272787307145821,3.2655532730861365
3.398162652290676,3.3858364062610384,3.374610344349672,3.3642452618027354,3.354561912733902,3.345425875437586,3.336736267627044,3.328417311642807,3.3204120188177733,3.312677454989489,3.3051811888242217
3.441492671913693,3.4286423247908533,3.416951144449588,3.4061663252337016,3.3960987800224265,3.3866069424863188,3.377584721570052,3.368952521096815,3.3606505323424885,3.352633718063484,3.344868058605218
3.4849939162866264,3.471601208613727,3.459429336151274,3.448211204614292,3.4377474107326096,3.4278889135301984,3.4185241818508283,3.409569636890875,3.400962531551244,3.3926556384001287,3.384613283664483
3.5286685797008834,3.514714727030841,3.50204616791418,3.490380800640657,3.479508410767369,3.469272139523561,3.45955477563594,3.450268587700859,3.44134776785128,3.432742808420853,3.4244163135061028
3.57251896120946,3.557984640614742,3.54480296955222,3.532676087744058,3.521382453687507,3.5107570340924674,3.500676688594329,3.4910493571801444,3.4818060446330223,3.4728948699860545,3.464276644917978
3.616547465018573,3.6014128012295528,3.5877011520020425,3.575098113677049,3.563370280159282,3.552344072873002,3.541890164147841,3.531911983139241,3.522337216392692,3.513111513472364,3.504193821013636
3.660756600944794,3.645001152104636,3.630742207136988,3.6176479991399497,3.605472697438293,3.5940337928828407,3.583195502752676,3.572856556754579,3.562941187882737,3.553392476876754,3.5441674303001953
3.705148984938375,3.688751727961975,3.6739277076267616,3.6603269374474623,3.647690578889404,3.6358267919257417,3.624593061211378,3.613883221805992,3.603617913289592,3.5937375449469684,3.584197105771931
3.749727339673544,3.7326666551976064,3.7172593068428896,3.703136194235325,3.690024863542468,3.677723728028625,3.666083252014947,3.654992173942446,3.644367395438272,3.634146548337744,3.62428252402891
3.794494495206598,3.776748152117494,3.7607387388100535,3.74607710720692,3.732476555683655,3.719725318910945,3.707666542714702,3.6961836599755946,3.685189685023328,3.674619362792359,3.664423404420186
3.8394533897026832,3.8209985292282473,3.804367818203453,3.789151085919787,3.775046724482193,3.761832341486069,3.74934345532355,3.737457977200749,3.726084879865762,3.715155908349004,3.7046195082110516
3.8846070702322257,3.865420189583173,3.848148440392374,3.8323596116120378,3.8177365036523696,3.804045631394411,3.7911145657463288,3.778815472744879,3.767053124195409,3.755756148571552,3.7448706377738783
3.929958693638044,3.9100156291841865,3.892082581530176,3.875704237068673,3.860547091150678,3.8463660825681023,3.832980503238915,3.820256542941289,3.8080946079584432,3.796420089804257,3.7851766358020766
3.975511527474227,3.95478743744013,3.936172298690957,3.91918658652786,3.903479748907994,3.888794646826966,3.874941949895813,3.861781632730609,3.849209566149576,3.837147780449988,3.8255373845467333
4.02126895101795,3.999738297682142,3.980419730053205,3.962808355627253,3.9465358025967214,3.931332333505635,3.9169996401659497,3.903391235087783,3.890398278168595,3.877939310271568,3.8659528050754948
4.067234456355446,4.044870987736732,4.024827095130731,4.006571311390448,3.989716641432858,3.973980209111636,3.959154360396444,3.945085890474737,3.931661067200874,3.918794809715844,3.906422856553279
4.113411649543459,4.090188380557291,4.0693966950513,4.05047729225374,4.03302371801294,4.016739397014308,4.001406948404099,3.98686618631844,3.972998299621518,3.959714449260104,3.9469475355444144
4.15980425184753,4.135693444914793,4.114130912883337,4.094528208133328,4.076458548185911,4.059611077164428,4.043758293074426,4.028732756514069,4.01441038442282,4.000698438780474,3.987526875335818
4.206416101058576,4.181389246148529,4.159032214011172,4.138726040533188,4.120022710959898,4.102596485844453,4.086209333988002,4.070686280953036,4.055897772664707,4.0417470269419615,4.0281609452808365
4.253251152889293,4.227278946977735,4.204103146559308,4.183072842693843,4.163717848443982,4.145696915449295,4.128761061073985,4.112727485075613,4.097460956947898,4.082860500609791,4.068849850163386
4.300313482451977,4.273365808375043,4.24934634186624,4.227570739782292,4.207545665825023,4.188913714297583,4.1714145142906345,4.154857139447932,4.139100470909459,4.124039184281725,4.10959372958204
4.347607285819444,4.319653190502745,4.294764515008399,4.272221929123396,4.251507931379654,4.232248286473361,4.214170783332696,4.197076059363157,4.180816888740524,4.1652834395410485,4.150392757353727
4.395136881670817,4.366144553712899,4.340360465374817,4.317028680473054,4.295606476521572,4.275702091698222,4.257031007365531,4.239385104466606,4.22261082472589,4.206593664529929,4.191247140936706
4.442906713024027,4.412843459612382,4.38613707729318,4.361993336333517,4.339843195884274,4.319276645233877,4.299996374785884,4.281785178404661,4.264482932805264,4.247970293442853,4.232157120872506
4.490921349056944,4.459753572194025,4.432097320707944,4.407118312311237,4.38422004743943,4.36297351781518,4.343068123009204,4.324277228497275,4.306433906155924,4.289413796039875,4.273122970246523
4.539185487019174,4.506878659035055,4.478244251911272,4.452406097517686,4.428739052651083,4.406794335613662,4.38624753828344,4.366862245433931,4.348464476796563,4.330924677179409,4.314144994166972
4.587703954236621,4.554222592564104,4.524581014327535,4.4978592550135765,4.473402296665915,4.450740780231637,4.429535955529266,4.409541262992909,4.390575415212136,4.372503476370308,4.355223529261911
4.636481710211001,4.601789351398125,4.571110839352239,4.543480422296994,4.518211928539833,4.494814588726963,4.472934758206689,4.452315357783722,4.432767529999478,4.414150767342986,4.396358943194064
4.685523848816621,4.64958302175059,4.6178370472462085,4.58927231183595,4.563170161501157,4.539017553668564,4.516445378208021,4.495185649012614,4.475041667533542,4.455867157639357,4.437551634193159
4.734835600596797,4.697607798912448,4.6647630480859625,4.635237711645925,4.608279273250706,4.583351523222843,4.560069295777203,4.538153298271006,4.517398711654056,4.497653288221359,4.478802030605542
4.784422335162399,4.74586798880735,4.711892342771229,4.681379485912977,4.653541606299135,4.627818401271126,4.603808039455493,4.581219509346819,4.559839583372452,4.539509833097851,4.520110590460798
4.834289563695118,4.794368009622732,4.759228524090608,4.727700575663047,4.698959568341861,4.672420147558304,4.647663186053546,4.62438552805856,4.602365240598914,4.581437498969674,4.561477801055153
