D=0.0 (mm^2/w),D=0.1 (mm^2/w),D=0.2 (mm^2/w),D=0.3 (mm^2/w),D=0.4 (mm^2/w),D=0.5 (mm^2/w),D=0.6 (mm^2/w),D=0.7 (mm^2/w),D=0.8 (mm^2/w),D=0.9 (mm^2/w),D=1.0 (mm^2/w)
0.0937390536555335,0.0937385673159279,0.0937380847584497,0.0937376059346858,0.0937371307969109,0.0937366592980785,0.0937361913918115,0.0937357270323929,0.0937352661747569,0.0937348087744798,0.09373435478777126
0.1077883926760331,0.1077876817767644,0.1077869770003656,0.1077862782591019,0.1077855854666536,0.1077848985380938,0.1077842173898664,0.1077835419397642,0.107782872106908,0.1077822078117248,0.10778154897592773
0.122640692696059,0.1226396842528222,0.1226386853390005,0.1226376958034844,0.1226367154978912,0.1226357442765165,0.122634781996286,0.1226338285167083,0.1226328836998288,0.1226319474101832,0.12263101951475361
0.1382687358973606,0.1382673416579797,0.1382659617611217,0.1382645959574473,0.1382632440025945,0.1382619056570794,0.1382605806861976,0.138259268859929,0.1382579699528431,0.138256683744007,0.13825541001689465
0.1546466451813627,0.1546447599660236,0.1546428957234946,0.1546410520571562,0.1546392285790653,0.1546374249097637,0.1546356406780894,0.1546338755209928,0.1546321290833562,0.1546304010178177,0.1546286909845988
0.1717497754291888,0.1717472754400737,0.1717448053591221,0.1717423645751139,0.1717399524913687,0.171737568525394,0.1717352121085397,0.171732882685662,0.1717305797147951,0.1717283026668299,0.17172605102520141
0.1895546181952482,0.1895513592975482,0.189548142121149,0.1895449657498161,0.189541829290861,0.1895387318745203,0.1895356726533497,0.1895326508016349,0.1895296655148172,0.1895267160089344,0.1895238015200752
0.208038717733182,0.2080345337088354,0.2080304067619687,0.2080263355521831,0.2080223187760829,0.208018355166221,0.208014443490074,0.2080105825490458,0.2080067711775005,0.2080030082418209,0.20799929263949493
0.2271805966320298,0.2271752974070191,0.2271700749243672,0.2271649272650873,0.2271598525668229,0.2271548490221151,0.2271499148767218,0.2271450484279882,0.2271402480232668,0.2271355120583859,0.2271308389761646
0.2469596896463874,0.2469530594920066,0.246946530927632,0.2469401012584872,0.2469337678744459,0.2469275282472627,0.2469213799278952,0.246915320543912,0.2469093477969872,0.2469034594604758,0.24689765337706793
0.2673562845506413,0.2673480802587987,0.267340008578025,0.2673320657892297,0.2673242482972112,0.2673165526263454,0.2673089754164228,0.2673015134186319,0.2672941634916826,0.2672869225980649,0.2672797878004383
0.2883514690459382,0.2883414180782776,0.2883315380317197,0.2883218238533447,0.2883122706681356,0.288302873772414,0.2882936286275176,0.2882845308537132,0.2882755762243356,0.2882667606601443,0.2882580802238895
0.3099270829091408,0.3099148815195358,0.309902897899,0.3098911252794142,0.3098795571437656,0.3098681872163573,0.3098570094534008,0.3098460180339789,0.3098352073513646,0.3098245720046815,0.3098141067908927
0.3320656747034555,0.332050986033242,0.3320365719090384,0.3320224233821556,0.3320085318528315,0.3319948890558978,0.3319814870470401,0.3319683181896288,0.3319553751420991,0.3319426508458539,0.3319301385136706
0.3547504624768652,0.3547329146220304,0.3547157095610961,0.3546988356019259,0.354682281530354,0.3546660365895556,0.3546500904603165,0.3546344332421672,0.354619055435344,0.3546039479235375,0.35458910195739857
0.3779652979618252,0.3779444820112468,0.3779240902753664,0.3779041076432596,0.3778845196502143,0.3778653124484936,0.377846472779442,0.3778279879468739,0.3778098457916856,0.377792034667634,0.37777454341822975
0.4016946338616856,0.4016701019054237,0.4016460906287433,0.4016225806976411,0.4015995536413096,0.4015769918112926,0.4015548783426061,0.4015331971167326,0.4015119327263978,0.4014910704420433,0.40147059617991526
0.4259234938689923,0.4258947569755557,0.4258666543205222,0.4258391613954534,0.4258122548321808,0.4257859123464896,0.4257601126846367,0.4257348355725615,0.4257100616676565,0.4256857725129636,0.42566195049367783
0.4506374451105406,0.450603971271995,0.4505712645627981,0.4505392941818276,0.4505080308187929,0.450477446577524,0.450447514903289,0.4504182105139317,0.4503895093346284,0.4503613884360687,0.4503338259758857
0.4758225727556914,0.4757837847994293,0.475745918631989,0.475708935852786,0.4756727999918367,0.475637476406436,0.4756029321834886,0.4755691360471863,0.4755360582717376,0.4755036705988689,0.4754719461598386
0.5014654565594827,0.5014207300254407,0.5013771043529565,0.5013345320231323,0.5012929679949877,0.5012523695677438,0.5012126962509449,0.5011739096419727,0.5011359733105277,0.5010988526896787,0.5010625149731047
0.5275531491416698,0.5275018101237564,0.5274517783168162,0.5274029953271684,0.5273554059151946,0.5273089578135647,0.5272636015562036,0.5272192903173641,0.5271759797602028,0.5271336278942911,0.5270921949415327
0.5540731558279559,0.554014478778431,0.553957345658671,0.5539016851784678,0.5538474300312269,0.5537945166562157,0.5537428850153775,0.5536924783838174,0.5536432431531116,0.5535951286466475,0.5535480869462531
0.5810134159010946,0.580946621396634,0.5808816412429316,0.5808183889363701,0.5807567829681509,0.5806967465159691,0.5806382071552461,0.5805810965886751,0.5805253503929036,0.5804709077812538,0.5804177113814537
0.6083622851278829,0.6082865375960483,0.6082129121222345,0.6081413043452112,0.6080716161237576,0.6080037551400003,0.6079376345287729,0.6078731725312803,0.6078102921714493,0.6077489209534651,0.6076889905790852
0.6361085194438164,0.6360229248486499,0.6359398011517272,0.6358590231280691,0.635780473248733,0.6357040411743305,0.6356296232828659,0.6355571222295501,0.6354864465363944,0.6354175102095414,0.6353502323824332
0.664241259690768,0.6641448631762239,0.6640513316540838,0.6639605156303954,0.6638722750759565,0.6637864787841706,0.6637030037738006,0.663621734733452,0.6635425635048222,0.6634653886019769,0.6633901147640985
0.6927500173148115,0.6926418008047391,0.6925368930423759,0.6924351164206717,0.6923363049060798,0.6922403032298318,0.6921469661375003,0.6920561576925991,0.6919677506302666,0.6918816257573785,0.6917976713956969
0.7216246609415258,0.7215035406949131,0.7213862273181406,0.7212725107654437,0.7211621950667552,0.7210550973155946,0.7209510467320778,0.7208498837953967,0.7207514594405353,0.7206556343143872,0.720562278086807
0.7508554037550141,0.750720227875202,0.7505894163708868,0.7504627219049855,0.7503399141717817,0.75022077863782,0.75010511537895,0.7499927380060718,0.7498834726727036,0.7497771571580306,0.7496736400195926
0.7804327916146502,0.780282337511225,0.7801368700130545,0.7799960990636224,0.7798597551142121,0.7797275875663647,0.779599363336605,0.7794748655336913,0.7793538922394116,0.7792362553846734,0.779121779713299
0.8103476918503804,0.8101806636524497,0.8100193146912612,0.8098633061355566,0.8097123237342805,0.8095660759001779,0.8094242919479188,0.8092867204740879,0.8091531278674091,0.8090232969385367,0.8088970256596287
0.8405912826834063,0.8404063086029575,0.8402277828206586,0.8400553109930287,0.8398885281089957,0.8397270961439413,0.8395707019079036,0.8394190550715974,0.8392718863552765,0.8391289458667458,0.8389900015759874
0.8711550432243513,0.8709506728683881,0.8707536026945019,0.8705633753689277,0.8703795684155274,0.870201791357892,0.8700296831040446,0.8698629095527852,0.8697011614025243,0.8695441521451331,0.869391616228857
0.9020307440056852,0.9018054456358292,0.9015883889257004,0.9013790452706244,0.9011769273251692,0.9009815855376304,0.900792604986042,0.9006096024889974,0.9004322239669278,0.9002601420316807,0.90009305378421
0.9332104380093188,0.9329625957475512,0.93272403338125,0.9324941418859332,0.9322723608887944,0.9320581744848376,0.9318511074259016,0.9316507216486972,0.9314566131110787,0.9312684089086056,0.9310857646459956
0.96468645215395,0.9644143631331604,0.9641526965741142,0.9639007529457804,0.9636578898783892,0.9634235171334996,0.9631970920329798,0.9629781153042092,0.9627661273027952,0.9625607045777538,0.9623614567473868
0.9964513792100153,0.9961532506680066,0.9958667994803948,0.995591224511408,0.9953257915525016,0.995069827299484,0.9948227138918448,0.9945838839607504,0.9943528161372864,0.9941290309772188,0.9939120872627305
1.0284980701130186,1.0281720164286,1.0278590157525318,1.0275581531568712,1.027268591816363,1.026989565824237,1.0267203736937296,1.026460372478528,1.0262089724518697,1.0259656322900024,1.0257298547110392
1.0608196266486152,1.0604636663183962,1.0601222643018884,1.0597943785201684,1.0594790577500304,1.05917543308595,1.058882710234935,1.0586001625612875,1.0583271248066346,1.0580629874181269,1.057807191424456
1.0934093944851642,1.0930214470396424,1.092649702226402,1.0922929761986886,1.091950190480229,1.0916203618538851,1.0913025932578806,1.0909960655870052,1.090700030306765,1.090413802797931,1.0901367563574396
1.1262609565315655,1.1258388393890693,1.1254347180610726,1.1250472509667415,1.1246752183736652,1.1243175104636265,1.1239731166125737,1.123641115758513,1.1233206677443168,1.123011005534357,1.1227114282144979
1.1593681266000777,1.158909551857101,1.1584709253309475,1.15805073029482,1.1576475905314534,1.1572602562929033,1.156887591718149,1.156528563553711,1.1561822310391143,1.1558477368339068,1.155524298876166
1.1927249433555134,1.192227514511952,1.1917521563879476,1.1912971581519305,1.1908609705659872,1.1904421895193196,1.1900395413058131,1.189651869456709,1.189278122960122,1.1889173457176356,1.1885686671046052
1.2263256645337504,1.2257868731515005,1.2252724565144166,1.224780489073864,1.2243092306431231,1.2238571071428486,1.2234226934260566,1.2230046979527636,1.222601949110156,1.2222133829970587,1.2218380325117162
1.2601647614138705,1.2595819837072335,1.2590260782776517,1.2584948824816475,1.2579864457739096,1.257499007257325,1.2570309757043634,1.2565809117712432,1.256147512158184,1.2557295954972263,1.2553260897740346
1.294236913529507,1.2936074068857888,1.2930074761209251,1.2924346972356753,1.291886888341348,1.2913620835564188,1.2908585098308991,1.2903745663621051,1.289908806304694,1.2894599205124593,1.2890267230799062
1.3285370036061166,1.3278579030347668,1.3272113011776436,1.3265944864121455,1.3260050228488034,1.325440720060692,1.3248996062707836,1.3243799045924898,1.3238800119667462,1.32339848048136,1.3229340007955745
1.3630601127119193,1.3623284272205232,1.36163239629632,1.3609689922894594,1.3603355008777045,1.3597294860533842,1.3591487591825782,1.3585913516510602,1.3580554906703368,1.3575395778687416,1.3570421703378241
1.3978015156112122,1.3970141245065797,1.3962657912649676,1.3955531415331726,1.3948731562431147,1.394223131213486,1.393600641533549,1.393003510148651,1.3924297801386387,1.3918776902430383,1.3913456532417525
1.432756676309598,1.4319103254221537,1.4311066982243874,1.430342040568941,1.4296130003365954,1.4289165809355178,1.428250100401116,1.4276111554046305,1.4269975895655231,1.4264074655386063,1.42583904041309
1.4679212437814684,1.467012541611092,1.4661505072605845,1.465330971133683,1.4645502176465666,1.4638049318262047,1.46309215245067,1.462409230909149,1.4617537950645405,1.461123717493098,1.4605170875552516
1.5032910478707966,1.5023164616521925,1.5013927821672768,1.5005153859958824,1.4996801614470736,1.4988834473689447,1.498121979580646,1.4973928439521698,1.4966934352842445,1.496021421250793,1.4953747107620086
1.5388620953569432,1.5378179470425706,1.5368292563700956,1.535890904836612,1.534998349646517,1.53414755374761,1.5333349247263806,1.532557261410795,1.5318117071813806,1.5310957091234103,1.5304069822673123
1.574630566177788,1.573513028336306,1.5724558290046815,1.57145331028345,1.570500460788495,1.5695928358218196,1.5687264878148872,1.567897905687012,1.5671039619440563,1.566341866500519,1.5656091263443843
1.610592809803045,1.609397901431166,1.6082685611414218,1.6071985440899998,1.6061823301974525,1.6052150332463542,1.6042923218632037,1.6034103507885165,1.6025657010575458,1.601755327902195,1.600976515346729
1.646745341751131,1.645468923996703,1.6442636721500798,1.6431227034542355,1.6420399462623256,1.6410100367278937,1.640028229213478,1.6390903185457628,1.6381925725058744,1.6373316731670773,1.6365046658842202
1.6830848402434186,1.6817226120374786,1.6804375361980226,1.6792220374693434,1.678069446851836,1.6769738844127036,1.6759301578984136,1.674933674958854,1.6739803671027955,1.6730666237694252,1.6721892351278618
1.7196081429901402,1.7181556365856083,1.7167866788761843,1.715492943701157,1.7142671158555003,1.7131027583993244,1.7119941981311035,1.710936426668298,1.7099250149461729,1.7089560392591925,1.7080260172372446
1.756312244102601,1.7547648205172006,1.75330777394729,1.751931964886678,1.7506293798448214,1.7493929813707032,1.7482165789136874,1.7470947175440437,1.7460225819901818,1.7449959138195277,1.744010939905103
1.793194291126727,1.791547135487634,1.7899976402112212,1.788535785748525,1.7871528048494745,1.7858410133405649,1.784593664759606,1.7834048253875705,1.782269266730092,1.7811823729364586,1.7801400610137306
1.830251582193316,1.8284996989809488,1.826853238482752,1.8253012299204896,1.8238340932436388,1.822443448509148,1.8211219525245672,1.8198631587421248,1.8186613969947227,1.8175116701758485,1.8164095653983419
1.8674815632806672,1.8656197714689453,1.8638716686771728,1.8622252569796884,1.8606700807379293,1.859197012223738,1.8577980683416355,1.856466253806513,1.855195426841964,1.853980184063013,1.852815761712764
1.9048818255855609,1.9029047536758548,1.9010501669996256,1.899304959581076,1.897657733472668,1.896098558039715,1.894618764656144,1.8932107714481283,1.8918679335530395,1.890584415060669,1.8893550793931302
1.942450102998827,1.940352183944737,1.9383861032342136,1.9365375606903528,1.934794145208486,1.93314506487808,1.9315809173563807,1.9300934943111527,1.9286756147214468,1.9273209826411415,1.9260240657154963
1.980184269682,1.9779597357019885,1.9758769781292287,1.9739204109115505,1.972076534610516,1.970333634275692,1.968681522996257,1.967111324016133,1.965615285432747,1.9641866224490008,1.9628193829435503
2.018082337741772,2.015725215016579,2.01352042087503,2.011450985905783,2.00950224262262,2.007661487724643,2.0059176961063643,2.0042612784473177,2.0026838755316025,2.001178183550516,1.9997378055627961
2.0561424549992084,2.0536465582508585,2.051314186671345,2.049126883897899,2.047068729928355,2.045125964097438,2.043286666590068,2.0415404891243862,2.039878426972671,2.0382926257665304,2.036776217597813
2.094362902850849,2.091721829799965,2.0892561543809576,2.086945823267925,2.084773574495528,2.0827245171548068,2.08078577720145,2.078946198655378,2.0771960912521497,2.075527017085543,2.073931610009369
2.1327420942190534,2.1299492199170533,2.1273443242669217,2.124905640224408,2.12261446920141,2.12045471313319,2.118412481102116,2.116475758267804,2.114634126916952,2.112878531153969,2.111201078168363
2.171278571589096,2.168327042621747,2.165576815810625,2.1630042865569097,2.1605892195358303,2.1583142284090857,2.156164339494024,2.154126625415099,2.152189897148658,2.1503444448407194,2.148581819403712
2.209971005130693,2.206853733689367,2.203951865608176,2.201239827465086,2.1986957413795256,2.196300847237613,2.1940390193256825,2.191896361455735,2.1898608674195383,2.1879221358733765,2.186071130621483
2.248818190901812,2.2455278487186514,2.2424678253427475,2.239610439461916,2.236932058855288,2.234412459562788,2.2320342910691826,2.2297826294024445,2.227644603218103,2.225609080543426,2.2236664059926947
2.287819049132739,2.284348061275821,2.281123159830645,2.2781144083487925,2.2752963022495662,2.272647058897155,2.2701480265656824,2.267783191739155,2.265538767841751,2.263402851478097,2.2613651347073502
2.32697262258854,2.323313161112986,2.319916445139003,2.316750127260323,2.3137867060023343,2.311002740268534,2.30837819693708,2.3058959083033543,2.303541120254232,2.30130111547652,2.2991648987924007
2.3662780750081738,2.3624220524590043,2.358846366773136,2.3555160947767964,2.35240160676313,2.349477698231772,2.346722870561744,2.3441187342317336,2.34164951300575,2.3393016314080124,2.3370633709914426
2.40573468961864,2.4016737523810354,2.3979117179316867,2.3944109131024014,2.391139441511312,2.388070224943499,2.385180211112267,2.382449717967053,2.379861890213645,2.377402248170432,2.3750583127040747
2.4453418677226564,2.441067389215135,2.437111397827832,2.4334332863073844,2.429998745738669,2.426778708297994,2.423748475653324,2.420886999324301,2.4181762856016973,2.415600902706619,2.4131475719829356
2.4850991273584966,2.480602201064352,2.476444410074891,2.4725820186324348,2.468978151692624,2.4656016301223658,2.4624260127978186,2.459428807614291,2.456590820596198,2.453895618077061,2.4513290815865423
2.525006102030681,2.5202775343628816,2.5159098611348063,2.5118560128536864,2.508076386678371,2.504537564429348,2.501211260919584,2.4980734598229604,2.4951037024770173,2.492284501587006,2.4896008570861463
2.5650625395103663,2.560092842504934,2.55550695882804,2.551254268706812,2.54729227141837,2.5435851757260983,2.540102746420989,2.536819358844696,2.533713222581994,2.5307657429663246,2.527960995024903
2.605268300704334,2.6000476845370577,2.595235010903516,2.590775881368771,2.5866247184677107,2.582743217377471,2.579099082053921,2.575664991768112,2.572417754563043,2.5693376126005187,2.566407671127733
2.645623358591596,2.6401417239127567,2.6350934236673416,2.6304200399958653,2.6260727306839367,2.622010530022316,2.6181989652926205,2.614608928212777,2.6112157526924684,2.607998459811333,2.6049391385603307
2.686127797226712,2.6803747273083065,2.675081700669096,2.6701860263168067,2.665635399749996,2.661386040041428,2.657401176757005,2.65364981871546,2.6501057502180223,2.646746711185513,2.6435537262358495
2.7267818108090016,2.7207465634987744,2.715199441444565,2.710073213279611,2.705311904749053,2.7008687580758384,2.6967045786851176,2.6927863931645257,2.6890863577653388,2.685580868950313,2.682249837167852
2.767585702816916,2.761257202293302,2.755446340313874,2.750081063751169,2.7451015107899743,2.740457777594217,2.736108113453438,2.7320174592811983,2.7281562617864203,2.72449950939442,2.721025946868186
2.8085398852069177,2.8019067135288016,2.7958221852340195,2.7902091292684323,2.785003567682349,2.780152273508208,2.775610802143849,2.771341901146442,2.767314223052927,2.763501281333028,2.7598806017885034
2.8496448776762806,2.842695266121265,2.8363268567048987,2.830457048840202,2.8250175086599856,2.8199515008345784,2.815211743156108,2.810758677772294,2.8065590751930647,2.8025849046158435,2.798812417804195
2.8909013069893144,2.883623127173979,2.8769603267279686,2.870824547798582,2.8651428491518662,2.859854793403138,2.854910110864721,2.8502668217165232,2.845889723270935,2.841749168676869,2.8378200787395707
2.932309906366572,2.9246906611419794,2.917722657816741,2.9113114366991995,2.905379185599612,2.899861562609409,2.8947051543192006,2.8898654377395463,2.8853051424072547,2.8809929311248514,2.876902334933159
2.9738715149366817,2.965898329052147,2.9586140020583764,2.9519176102693683,2.945726194320553,2.9399712962111013,2.934596195986692,2.9295537015025825,2.9248043764404,2.9203151163733336,2.916058001842059
3.0155870772505096,3.00724668777842,2.9996346002257,2.992643046403406,2.986183630415557,2.9801835571675044,2.9745826305360423,2.969330858306077,2.9643865366267845,2.9597147143093068,2.95528595868431
3.057457642857418,3.048736389371641,3.040784780939,3.033487805204384,3.026751326720808,3.0204979825209177,3.0146639236624235,3.009196221867464,3.0040508003796145,2.99919077899948,2.994585147118299
3.0994843659434674,3.0903681804436247,3.082064959877041,3.074452028071623,3.067429192802795,3.060914282319329,3.054839610951632,3.049149173137383,3.043796410045119,3.038742427433243,3.0339545699582575
3.141668505031457,3.1321429016050715,3.123475639036765,3.115535936833305,3.108217213995782,3.1014322385795667,3.095109296783281,3.0891891591535177,3.083622671715381,3.078368838301443,3.0733932899249474
3.184011422742771,3.1740614869570365,3.165017406041202,3.156739832923612,3.149115450481112,3.1420517042901994,3.135472653272112,3.1293156919312333,3.123528954076939,3.1180692508101027,3.112900428430665
3.226514585621064,3.216124963635682,3.2066909334951634,3.1980640966038414,3.190124036407701,3.1827726024535035,3.175929419246673,3.1695283473902665,3.163514687294368,3.157842963528285,3.152475164397729
3.2691795640178696,3.2583344514101173,3.2484969783883244,3.2395091862270182,3.2312431790531537,3.223594925165847,3.2164793992647023,3.209826764316721,3.203579361928079,3.197689333269312,3.1921167331096583
3.312008032040289,3.3006911623331705,3.290436381545377,3.2810756375455097,3.2724731580249458,3.26451873273588,3.2571224626645296,3.250210643359684,3.243722527885605,3.237607774004586,3.2318244250942643
3.3550017675609745,3.343196400444993,3.3325100671229424,3.3227640630612543,3.3138143245011618,3.305544152839958,3.2978585426518845,3.290679746061782,3.2839437934056908,3.2775977558093023,3.2715975850379295
3.398162652290676,3.385851561529439,3.374719042152997,3.364575151418206,3.355267100510324,3.346671379714257,3.3386876354215174,3.331233893923072,3.324242824074508,3.31765880383936,3.311435610730357
3.441492671913693,3.428658132923224,3.417064396132608,3.406509666836657,3.3968319782498675,3.3879006733830748,3.3796097993130663,3.3718729674976284,3.36461934187337,3.357790497338811,3.351337952039113
3.4849939162866264,3.471617693377894,3.4595473006598056,3.448568448589134,3.438509519442861,3.42923235892283,3.4206251540006445,3.4125969055222813,3.4050731242573367,3.3979924686772094,3.3913041099133108
3.5286685797008834,3.514731912974714,3.502169009115471,3.490752410517592,3.480300354732603,3.470666825761336,3.461733879715641,3.453405704076944,3.4456040032641235,3.438264402416264,3.4313336354158026
3.57251896120946,3.5580025530926056,3.544930856391148,3.533062540591684,3.5222051831147554,3.512204527011915,3.502936216502264,3.494299415776015,3.4862118646527653,3.4786060344051983,3.4714261287832784
3.616547465018573,3.6014314664293265,3.587834258662743,3.575499900507894,3.564224771406706,3.553845978841972,3.544232463505376,3.5352781489903595,3.526896647071503,3.519017150904269,3.5115812385136884
3.660756600944794,3.645020597076128,3.6308807132100944,3.618065625329383,3.6063599537538873,3.5955917598756746,3.585622978290208,3.576342067099399,3.56765834125438,3.559497587735898,3.551798660480432
3.705148984938375,3.688771980646169,3.674071798282454,3.660760923166403,3.648611631172807,3.6374425106304056,3.627108176193542,3.617491387772867,3.608496989246075,3.6000472294629104,3.59207813707277
3.749727339673544,3.732687744457033,3.717409173009951,3.7035870748971975,3.690980771130568,3.6793989329866825,3.668688529706012,3.658726382281808,3.649412683654496,3.6406660085933793,3.6324194563619487
3.794494495206598,3.776770107767701,3.760894577361143,3.7465454339293074,3.733468407160701,3.721461789691269,3.710364567885157,3.7000473748384137,3.6904055669307065,3.681353904811609,3.672822451292533
3.8394533897026832,3.821021382070435,3.8045298321468106,3.789637426001269,3.776075638515141,3.7636319038932298,3.752136875798918,3.741454741964332,3.731475830675752,3.722110944234796,3.7132869988984694
3.8846070702322257,3.865443971438024,3.8483168390701774,3.8328645490246895,3.818803629852232,3.805910158712691,3.794006093999267,3.782948911887072,3.772623714973992,3.762937198694939,3.7538130195434194
3.929958693638044,3.910040372926935,3.89225758082379,3.876228372966743,3.8616536109606376,3.8482974968421217,3.835972918025704,3.8245303639641866,3.813849507752553,3.80383278504558,3.7944004761849173
3.975511527474227,3.9548131770369226,3.936354121233301,3.919730539773148,3.904626876519105,3.8907949201799417,3.878038097938342,3.866199628134909,3.85515354416655,3.8447978644929663,3.8350493736619247
4.02126895101795,3.9997650682277337,3.980608605448495,3.963372763331723,3.94772478589202,3.933403489496312,3.920202437880385,3.907957284398937,3.896536206009699,3.885832641951269,3.8757597580053704
4.067234456355446,4.044898825493569,4.025023260181856,4.007156829476652,3.9909487629607336,3.976124324130972,3.962466795669729,3.949803962322101,3.9379979211500302,3.9269373654214736,3.91653171577128
4.113411649543459,4.09021732299603,4.069600393995094,4.051084596033617,4.034300295990681,4.018958601723021,4.004832082419547,3.991740340568648,3.9795391629903705,3.9681123253936006,3.957365373396113
4.15980425184753,4.135723530756313,4.114342397634027,4.09515799290599,4.0777809375343,4.061907557972552,4.047299262187646,4.033767146459891,4.021160449953297,4.009357854271919,3.998260896573941
4.206416101058576,4.181420515407494,4.159251744412284,4.13937902220231,4.1213923043698335,4.104972486434084,4.089869351654459,4.07588515555902,4.0628623449902905,4.050674325822828,4.039218489655115
4.253251152889293,4.227311441007755,4.204330990644335,4.183749758405301,4.1651360774760855,4.148154738341744,4.132543419829538,4.118095191281841,4.104645455114824,4.0920621546451095,4.080238395066075
4.300313482451977,4.273399569915512,4.249582776128378,4.22827234858271,4.20901400204325,4.19145572246619,4.175322587786419,4.160398124533271,4.14651043095913,4.13352179566224,4.121320892749996
4.347607285819444,4.3196882637274,4.295009824679664,4.272949012640303,4.253027887519946,4.234876905003272,4.2182080284257735,4.202794873369404,4.188457966354424,4.1750537436365045,4.162466299627918
4.395136881670817,4.366180984280181,4.340614944714893,4.317782043617347,4.297179607696627,4.278419809494462,4.261200966266766,4.245286402685001,4.230488797934351,4.216658532704628,4.203674969080109
4.442906713024027,4.412881294717653,4.38640102988832,4.362773808024991,4.341471100825555,4.322086016779097,4.304302677266556,4.287873723926238,4.272603704761462,4.258336735934679,4.244947290447318
4.490921349056944,4.459792860623725,4.432371059780301,4.407926746227928,4.385904369777552,4.365877164978508,4.347514488667899,4.330557894828619,4.314803507976516,4.300088964904008,4.2862836885516815
4.539185487019174,4.506919451222863,4.47852810063902,4.453243372869829,4.430481482235777,4.409794949512124,4.390837778874836,4.373340019179906,4.357089070470445,4.341915869297973,4.327684623236994
4.587703954236621,4.554264940649184,4.5248753061761695,4.498726277342999,4.475204570926803,4.453841123145669,4.434273977356441,4.416221246608001,4.399461296578792,4.38381813652926,4.369150588928087
4.636481710211001,4.601833309285533,4.571415918417456,4.544378124302795,4.520075833889279,4.498017496071579,4.47782456457867,4.4592027723936765,4.441921131798503,4.425796491377569,4.410682114209078
4.685523848816621,4.649628645173933,4.6181532686087765,4.590201654227349,4.56509753478051,4.5423259360218,4.521491071964316,4.502285837308103,4.484469562526897,4.467851695649491,4.452279761420247
4.734835600596797,4.69765514549887,4.665090778179023,4.636199684023189,4.610272003221312,4.586768368413146,4.56527508188113,4.545471727475112,4.527107615822721,4.509984547858375,4.493944126273314
4.784422335162399,4.745917118144943,4.712231959760464,4.682375107677374,4.655601635179507,4.631346776525423,4.609178227658175,4.588761774258162,4.569836359189147,4.552195882924016,4.535675837484913
4.834289563695118,4.794418983330463,4.75958041826775,4.728730896956816,4.701088893392478,4.676063201712524,4.653202193630485,4.632157354171987,4.612656900378631,4.594486571892019,4.577475556428029
