D=0.0 mm^2/w,D=0.1 mm^2/w,D=0.2 mm^2/w,D=0.3 mm^2/w,D=0.4 mm^2/w,D=0.5 mm^2/w,D=0.6 mm^2/w,D=0.7 mm^2/w,D=0.8 mm^2/w,D=0.9 mm^2/w
0.122640692696059,0.1226406917971292,0.1226406855969766,0.1226406690438906,0.1226406373494928,0.1226405859792508,0.1226405106432755,0.1226404072873933,0.1226402720844863,0.12264010142609465
0.1382687358973606,0.1382687346415952,0.138268725991796,0.1382687029329987,0.1382686588489814,0.138268587506485,0.1382684830399568,0.1382683399367996,0.1382681530231122,0.1382679174499088
0.1546466451813627,0.1546466434666559,0.1546466316713549,0.1546466002738783,0.1546465403387239,0.1546464434912014,0.1546463018930834,0.1546461082191437,0.1546458556345544,0.15464553777311574
0.1717497754291888,0.1717497731340749,0.1717497573671939,0.1717497154600909,0.1717496355837304,0.171749506709344,0.1717493185708263,0.1717490616286236,0.1717487270350639,0.17174830660107696
0.1895546181952482,0.1895546151769094,0.189554594469174,0.1895545395110843,0.1895544349169413,0.1895542664173486,0.1895540208027783,0.1895536858695608,0.1895532503682064,0.18955270395396884
0.208038717733182,0.2080387138254198,0.2080386870512192,0.2080386160977349,0.2080384812648197,0.2080382643784596,0.2080379487081896,0.2080375188883247,0.2080369608428484,0.20803626171380618
0.2271805966320298,0.2271805916432053,0.2271805575073276,0.2271804671782675,0.2271802957835292,0.2271800204999586,0.2271796204355675,0.2271790765171981,0.2271783713837691,0.22717748928485262
0.2469596896463874,0.2469596833573354,0.2469596403816141,0.2469595268283062,0.2469593116894247,0.2469589666649874,0.2469584659972552,0.2469577863136986,0.2469569064782751,0.24695580745061946
0.2673562845506413,0.2673562767125634,0.2673562232224685,0.2673560820951243,0.2673558151139017,0.2673553875889692,0.2673547681289276,0.2673539284252024,0.2673528430485442,0.2673514892570215
0.2883514690459382,0.2883514593782789,0.2883513934894796,0.2883512199047376,0.2883508920112231,0.2883503677292097,0.2883496092025294,0.2883485825073136,0.2883472573780297,0.2883456069498802
0.3099270829091408,0.3099270710974498,0.3099269907023762,0.3099267792110771,0.3099263803085415,0.3099257434368587,0.3099248233817812,0.3099235798850309,0.3099219772808776,0.3099199841556022
0.3320656747034555,0.3320656603972401,0.332065563151663,0.3320653077069116,0.3320648266177664,0.3320640596708525,0.3320629533398248,0.3320614602762112,0.3320595388337696,0.3320571526243355
0.3547504624768652,0.3547504452874347,0.354750328597083,0.3547500225226434,0.3547494469353808,0.3547485306999068,0.3547472109650342,0.3547454325033002,0.354743147096079,0.35474031296139313
0.3779652979618252,0.3779652774601295,0.3779651384673601,0.3779647744264195,0.3779640908436352,0.3779630043059638,0.3779614415683531,0.3779593387066307,0.377956640331574,0.37795329886009216
0.4016946338616856,0.4016946095761511,0.401694445146683,0.4016940151110136,0.4016932087985548,0.4016919290745028,0.4016900911775322,0.4016876216446158,0.4016844573169292,0.40168054442119505
0.4259234938689923,0.4259234652833548,0.4259232719930765,0.4259227672126169,0.4259218221498869,0.4259203244168169,0.4259181765633349,0.4259152947258589,0.425911607382014,0.4259070542038569
0.4506374451105406,0.4506374116616771,0.4506371857835348,0.4506365967564038,0.4506354955878383,0.4506337530190852,0.4506312576925115,0.450627914467941,0.4506236428766693,0.4506183757027337
0.4758225727556914,0.4758225338314516,0.4758222713224206,0.4758215877653715,0.4758203117530914,0.475818295454709,0.4758154123439799,0.4758115551192894,0.4758066338003336,0.4758005739875663
0.5014654565594827,0.5014654114965198,0.5014651079846625,0.5014643188039783,0.5014628477816099,0.5014605267314047,0.5014572126596843,0.5014527852155659,0.5014471443659214,0.5014402082766009
0.5275531491416698,0.5275530972232712,0.5275527479948793,0.5275518412577046,0.5275501535853487,0.5275474945741525,0.5275437034312056,0.5275386458716224,0.5275322112989691,0.5275243102448293
0.5540731558279559,0.554073096281873,0.5540726962686922,0.55407165917479,0.5540697316951126,0.5540666992702286,0.5540623819483338,0.5540566306352093,0.5540493236982075,0.5540403638931808
0.5810134159010946,0.5810133478973715,0.581012891663903,0.5810117105178222,0.5810095185132268,0.5810060749239728,0.5810011792572358,0.5809946667500497,0.5809864043051509,0.5809762868262326
0.6083622851278829,0.6083622077766824,0.608361689507555,0.6083603496911869,0.6083578668420236,0.6083539719872831,0.6083484426941931,0.6083410976942356,0.6083317920486419,0.6083204128043621
0.6361085194438164,0.6361084317932421,0.6361078452806457,0.6361063312261459,0.6361035295699029,0.6360991409475815,0.6360929195766429,0.6360846668756651,0.6360742257460537,0.6360614754520314
0.664241259690768,0.6642411607246813,0.6642404993558513,0.6642387945188964,0.6642356444103132,0.6642307170685915,0.6642237419468494,0.6642145023798331,0.6642028288564541,0.6641885930174971
0.6927500173148115,0.6927499059506419,0.6927491626953823,0.6927472495287296,0.6927437196007636,0.6927382060910269,0.6927304122752934,0.6927201026770561,0.6927070951927988,0.6926912540910117
0.7216246609415258,0.7216245360280711,0.7216237034263034,0.7216215633536156,0.7216176204791902,0.7216114708105071,0.7216027900410897,0.7215913232064286,0.7215768755104499,0.7215593041988086
0.7508554037550141,0.7508552640702298,0.7508543342195511,0.7508519476094475,0.7508475568639005,0.7508407184589178,0.7508310791156415,0.7508183637627169,0.7508023648982172,0.7507829331990711
0.7804327916146502,0.7804326358634243,0.7804316004066583,0.7804289465469483,0.7804240711710995,0.7804164888232115,0.7804058158835205,0.7803917566201723,0.7803740909059073,0.7803526634138724
0.8103476918503804,0.8103475186622915,0.8103463687750162,0.8103434258470682,0.8103380272108166,0.8103296430424658,0.8103178580413856,0.810302355334074,0.8102829023491873,0.8102593384379027
0.8405912826834063,0.8405910906104618,0.8405898169884918,0.8405865620416901,0.840580599608049,0.8405713530300063,0.8405583740217437,0.8405413241668035,0.8405199587385698,0.8404941125707931
0.8711550432243513,0.8711548307387018,0.8711534235855066,0.871149832511744,0.8711432638012184,0.8711330914726901,0.8711188329936457,0.8711001280905425,0.8710767202846121,0.8710484408251454
0.9020307440056852,0.9020305094973132,0.9020289585113492,0.9020250060195014,0.9020177865747092,0.902006622364114,0.9019909953970774,0.9019705233233556,0.9019449384360988,0.9019140694670407
0.9332104380093188,0.9332101797836958,0.93320847414563,0.933204133735956,0.9331962170863904,0.9331839920326462,0.9331669039719472,0.9331445483595598,0.9331166469121128,0.9330830270499495
0.96468645215395,0.9646861684296604,0.96468429678946,0.9646795407278712,0.9646708783547004,0.96465752062886,0.9646388752462428,0.9646145154589564,0.9645841531925796,0.9645476159066404
0.9964513792100153,0.996451068116342,0.9964490185802076,0.996443817872344,0.9964343591731432,0.9964197940402132,0.9963994914512078,0.9963730025627784,0.9963400304351449,0.9963004040669577
1.0284980701130186,1.028497729687486,1.0284954898046013,1.028489814169654,1.0284795064229588,1.0284636562037404,1.0284415928342965,1.028412845607118,1.0283771097891583,1.028334217572262
1.0608196266486152,1.060819254834484,1.060816811583555,1.060810629427773,1.0607994177573452,1.0607822017901274,1.060758270343288,1.0607271312072175,1.0606884730801571,1.0606421331599352
1.0934093944851642,1.093408989128877,1.0934063289044342,1.0933996072942485,1.0933874346329415,1.093368769234884,1.0933428586572698,1.0933091896883371,1.0932674458405702,1.0932174712936928
1.1262609565315655,1.1262605153801348,1.1262576239785689,1.126250328613268,1.1262371356663825,1.1262169340944177,1.1261889295422955,1.1261525884410155,1.126107590664474,1.1260537895175469
1.1593681266000777,1.1593676472984122,1.1593645099037135,1.159356605087606,1.1593423302956134,1.1593205027067055,1.1592902855114242,1.1592511255804312,1.15920270086611,1.1591448761131449
1.1927249433555134,1.1927244234436798,1.192721024612855,1.1927124732268437,1.1926970527273724,1.1926735061379634,1.1926409537705305,1.1925988238912604,1.1925467944235797,1.1924847440419195
1.2263256645337504,1.2263251014441614,1.2263214250922907,1.2263121885647943,1.226295556153756,1.226270194398234,1.226235180432822,1.2261899250409782,1.2261341081906667,1.2260676251550122
1.2601647614138705,1.2601641524683973,1.2601601818533057,1.2601502201304569,1.2601323072221944,1.2601050309102195,1.260067424986386,1.2600188840459252,1.259959092361124,1.2598879646553243
1.294236913529507,1.2942362559365088,1.2942319736430163,1.2942212451580573,1.2942019807444038,1.294172687216929,1.294132355000336,1.2940803639757237,1.2940164051710183,1.2939404157973051
1.3285370036061166,1.3285362944573802,1.3285316823810984,1.3285201440229089,1.3284994546310334,1.32846803791485,1.328424841056283,1.328369230882769,1.3283009078258676,1.3282198348112284
1.3630601127119193,1.3630593489795078,1.3630543883101491,1.363041995390827,1.363019805039751,1.3629861558004035,1.3629399518928789,1.3628805489445532,1.3628076596403436,1.362721276039739
1.3978015156112122,1.3978006941442092,1.3977953653483746,1.3977820715697968,1.3977583017254616,1.3977223072183669,1.3976729497521314,1.3976095758075242,1.397531913379247,1.3974399872753995
1.432756676309598,1.432755793830747,1.4327500766341554,1.4327358340534406,1.4327104035822071,1.4326719476018166,1.4326192859170392,1.432551758122042,1.432469110789332,1.4323714052888217
1.4679212437814684,1.4679202968836986,1.467914170252824,1.4678989292466218,1.4678717543670818,1.467830717193929,1.4677745964308928,1.467702727258775,1.4676148783123293,1.467511151537749
1.5032910478707966,1.503290033013629,1.503283475136706,1.5032671843642331,1.5032381785972124,1.5031944369426866,1.5031346979892892,1.5030582951975984,1.502965022970242,1.5028550280481756
1.5388620953569432,1.5388610088627694,1.538853997130133,1.5388366034948793,1.5388056776115109,1.5387591045601985,1.538695583996575,1.53861445058071,1.5385155284146388,1.5383990134592402
1.574630566177788,1.574629404228016,1.574621915211732,1.574603363821753,1.5745704257895026,1.5745208907389423,1.5744534207790264,1.5743673549222823,1.5742625511322688,1.5741392592242316
1.610592809803045,1.6105915684341032,1.6105835778668571,1.6105638119935752,1.6105287669200938,1.6104761355177883,1.610404543947629,1.6103133389675166,1.610202416799878,1.6100720859605946
1.646745341751131,1.6467440168503242,1.6467354996035224,1.6467144606389537,1.646677210713637,1.6466213447911675,1.6465454549038288,1.646448899194473,1.646331616781606,1.6461939799423313
1.6830848402434186,1.6830834275446287,1.6830743576056748,1.683051985017997,1.6830124294511302,1.6829531869552214,1.6828728174820804,1.6827706944525216,1.6826468047628151,1.6825015897286537
1.7196081429901402,1.7196066380693629,1.7195969885180664,1.719573219805446,1.7195312547648098,1.7194684896851888,1.7193834547234723,1.7192755427316768,1.719144793514625,1.7189917229231757
1.756312244102601,1.7563106423733104,1.7563003853573862,1.7562751559999763,1.7562306745447924,1.7561642368386947,1.756074345775075,1.7559604180574857,1.7558225517838255,1.755661343058326
1.793194291126727,1.7931925878350616,1.793181694544676,1.793154937954704,1.793107829966791,1.7930375654799584,1.7929426229100425,1.792822447506497,1.7926772013032102,1.7925075666000272
1.830251582193316,1.830249772413076,1.8302382130543944,1.8302098605242445,1.8301600126362672,1.830085763020287,1.829985568663838,1.8298589083376853,1.8297060139176948,1.8295276600680226
1.8674815632806672,1.8674796419081128,1.8674673856758093,1.8674373663240151,1.8673846618446936,1.8673062644705287,1.867200613082252,1.8670672252355,1.8669064088219185,1.866719037267548
1.9048818255855609,1.9048797873340104,1.9048668023826825,1.90483504309774,1.9047793619338955,1.904696649801456,1.9045853310771867,1.9044449676605244,1.9042759499052964,1.9040792566283293
1.942450102998827,1.9424479423930352,1.9424341958074869,1.9424006211893927,1.942341839764704,1.942254641408303,1.9421374398864424,1.94198984730398,1.9418123432007768,1.9416060186471595
1.980184269682,1.9801819810523125,1.980167438816653,1.980131971116079,1.9800699622864104,1.979978101675964,1.979854796633996,1.9796997156425584,1.979513434433788,1.9792971634305547
2.018082337741772,2.018079915218051,2.01806454218356,2.018027101238561,2.0179617342037486,2.0178650306415524,2.017735395987485,2.017572561590326,2.017377206668116,2.0171506683342226
2.0561424549992084,2.056139892504508,2.0561236523562134,2.056084155526384,2.0560152957383275,2.0559135637512784,2.055777367909859,2.055606509244615,2.055401778045641,2.0551646456962933
2.094362902850849,2.0943601940948406,2.0943430493167683,2.0943014114147323,2.0942289204816777,2.094121969708766,2.093978975502299,2.093799815723068,2.093585399617099,2.0933373406614617
2.1327420942190534,2.132739232691189,2.132721144530213,2.1326772777503664,2.1326010133372275,2.132488648412161,2.132338612935785,2.132150869089157,2.1319264532611832,2.1316671290933784
2.171278571589096,2.1712755505514902,2.1712564789797493,2.1712102928241346,2.171130108548728,2.1710121289775226,2.170854803468784,2.1706581863636885,2.1704234496895136,2.17015251557281
2.209971005130693,2.2099678176107256,2.2099477212865333,2.2098991224877538,2.2098148678128013,2.209691067846189,2.2095261975487475,2.2093204116199727,2.209075026535143,2.20879213147924
2.248818190901812,2.248814829684428,2.2487936659116303,2.2487425583526885,2.2486540784734457,2.248524246973935,2.248351570995254,2.248136314160486,2.247879946522436,2.247584733153753
2.287819049132739,2.28781550675244,2.287793231438157,2.2877395160691143,2.2876466517964804,2.2875105720999125,2.287329823262769,2.2871047867730114,2.2868370957163013,2.286529200141179
2.32697262258854,2.326968891321057,2.3269454589317458,2.3268890336830874,2.326791621322052,2.326649071093487,2.3264599757811344,2.326224844064358,2.325945481848888,2.3256245335096124
2.3662780750081738,2.366274146861805,2.366249510377586,2.366190270070176,2.3660881412934494,2.3659388923772173,2.365741170372051,2.36549562086993,2.365204232722,2.364869854245559
2.40573468961864,2.405730556325239,2.4057046671924187,2.4056425034439304,2.405535485160605,2.40537930342436,2.4051726677399063,2.4049163707374905,2.4046125946835915,2.4042644017230717
2.4453418677226564,2.4453375207282635,2.445310328809993,2.4452451299376934,2.4451330441567767,2.44496968932937,2.4447538460354474,2.444486464483621,2.4441699311768312,2.443807532245368
2.4850991273584966,2.485094557813592,2.485066011338584,2.4849976622583463,2.4848803259470134,2.4847095514500257,2.4844841994908893,2.484205388821465,2.483875721360327,2.4834987176575094
2.525006102030681,2.525001300780054,2.524971346289297,2.524899728410717,2.524776953347109,2.524598506119853,2.524363337125168,2.524072745058465,2.5237295587982125,2.523337544028856
2.5650625395103663,2.565057497082578,2.565026079373974,2.5649510704914564,2.564822663111862,2.564636283429679,2.5643909815181347,2.5640882478628746,2.563731150218893,2.5633237104040782
2.605268300704334,2.605263007300765,2.605230069371609,2.605151543551296,2.605017304791544,2.604822726077207,2.6045669676525978,2.604251724097972,2.6038803143413447,2.6034570276216247
2.645623358591596,2.6456178040750578,2.645583287062296,2.645501114524688,2.6453608396555714,2.645157788283608,2.644891241823193,2.6445631117229262,2.644176980767942,2.643737417198622
2.686127797226712,2.686121971109608,2.686085814227784,2.685999861225928,2.685853339682481,2.6856415347762086,2.685363860611167,2.6850224587594176,2.6846211889428995,2.6841649102812766
2.7267818108090016,2.7267757022410213,2.7267378427178355,2.7266479714109138,2.7264949866153545,2.7262741398364474,2.725984989924232,2.725629922323152,2.725213087175466,2.7247396466599216
2.767585702816916,2.767579300572247,2.7675396735816395,2.767445741903829,2.7672860710819704,2.767055886412336,2.766754904100731,2.766385767719513,2.765952931727108,2.7654618738479453
2.8085398852069177,2.8085331776709523,2.808491716263628,2.8083935777880566,2.808226991779,2.807987165294761,2.807673985077437,2.807290367602668,2.806841085961995,2.8063319462239
2.8496448776762806,2.849637852831804,2.8495944878631057,2.849491991660756,2.8493182547196505,2.849068474357018,2.8487427216203773,2.8483442011975084,2.8478780195601696,2.847350324236171
2.8909013069893144,2.890893952402147,2.8908486124571886,2.8907416029505817,2.8905604725442524,2.890300417857054,2.8899617086181526,2.8895478535838963,2.8890643077928524,2.888517573669659
2.932309906366572,2.93230220917066,2.932254820486613,2.932143137298097,2.931954363893316,2.931683705801966,2.931331646437285,2.930902015042739,2.9304006308594177,2.9298343649739933
2.9738715149366817,2.9738634618185986,2.973813948204048,2.973697425998519,2.9735007528427,2.97321915337436,2.972853340339206,2.9724074804635,2.971887773285623,2.9713014726528613
3.0155870772505096,3.0155786544333587,3.0155269371846085,3.015405405506483,3.0152005684005703,3.01490768042026,3.0145276999585504,3.0140651488128047,3.0135266233827576,3.012919774714112
3.057457642857418,3.057448836084109,3.057394833898346,3.057268117002588,3.057054844065904,3.056750310998313,3.056355738842504,3.055876022663876,3.055318172767433,3.054690252180347
3.0994843659434674,3.099475160459345,3.099418789344538,3.099286706021553,3.099064717448353,3.098748172990086,3.098338574050998,3.097841207786593,3.0972635159417994,3.096613988659777
3.141668505031457,3.141658885566256,3.1416000587476867,3.1414624221418816,3.1412314299493653,3.1409024977713496,3.140477425817621,3.139961912798035,3.139363849934045,3.1386921699771904
3.184011422742771,3.1840013734918773,3.1839400013151704,3.1837966187369635,3.183556326504484,3.1832146199442715,3.182773617271175,3.182239448873415,3.181620473999075,3.1809260838649305
3.226514585621064,3.226504090226049,3.226440080056596,3.2262907527876656,3.2260408553868576,3.2256859771305195,3.2252285742178626,3.2246752295174,3.224034789379357,3.223317119713849
3.2691795640178696,3.269168605546277,3.269101861664913,3.26894638475646,3.268686568072013,3.2683181098253327,3.267843824984152,3.2672707703958443,3.266608299125947,3.2658667683842473
3.312008032040289,3.311996592964644,3.311927016459448,3.3117651785232383,3.311495119164023,3.3111126613126816,3.3106210003204293,3.310027689228036,3.3093426079797914,3.3085766220768975
3.3550017675609745,3.354989829736984,3.3549173183910708,3.354748901383024,3.3544682663832592,3.3540713776416906,3.35356183336561,3.352947705739613,3.3522394223134566,3.3514483742642662
3.398162652290676,3.3981501969345933,3.39807464510975,3.397899424105812,3.397607870615983,3.397196107664563,3.3966681596729225,3.396032641676374,3.395300550133478,3.394483819682146
3.441492671913693,3.441479679578817,3.441400978094836,3.441218721058891,3.4409158960260737,3.4404888031363066,3.439941917297164,3.439284420879238,3.438527901143603,3.4376848543819394
3.4849939162866264,3.484980366838896,3.484898402848453,3.484708870392,3.484394410229269,3.483951518876609,3.483385146943759,3.4827050694206942,3.4819234868692384,3.481053475843912
3.5286685797008834,3.5286544522935404,3.528569109152464,3.528372054285776,3.5280455845303447,3.527586412994289,3.5269999921800337,3.5262967158031424,3.5254894208434866,3.52459178315177
3.57251896120946,3.572504234256741,3.572415391389491,3.572210559263983,3.571871694223718,3.57139574717478,3.570788699709152,3.5700615912195475,3.5692279188552023,3.568301977228998
3.616547465018573,3.616532116168399,3.616439648928605,3.616226776570092,3.6158751189580256,3.6153818870312,3.6147536197072494,3.6140020298769344,3.613141299259561,3.612186361137426
3.660756600944794,3.6607406070504096,3.660644386576275,3.660423202608826,3.660058343165284,3.659547302519586,3.658897206224333,3.658120469383278,3.657231983351697,3.656247340438573
3.705148984938375,3.705132322028912,3.705032215093305,3.7048024394533616,3.704423956555297,3.703894568418952,3.7032220176495785,3.702419451198412,3.701502495804009,3.700487423618359
3.749727339673544,3.7497099829234553,3.749605851778492,3.749367195418923,3.748974654676048,3.7484263648768814,3.747730717241748,3.746901621149645,3.7459554651678193,3.7449092225758442
3.794494495206598,3.794476418903926,3.794368121119847,3.7941202857035856,3.793713239540863,3.7931454780214433,3.7924260737254585,3.791569730012821,3.790593624440095,3.7895154531767052
3.8394533897026832,3.839434567216118,3.83932195551425,3.839064633097156,3.838642620323204,3.838054800640237,3.8373109619541417,3.836426634159633,3.8354198116960334,3.8343089358722247
3.8846070702322257,3.884587473976904,3.8844703960564937,3.884203268759064,3.8837658141200047,3.8831573329275177,3.8823883636405663,3.8814752962720505,3.880436970788365,3.8792925963846305
3.929958693638044,3.929938295040044,3.9298165933987312,3.929539333066277,3.9290859467845465,3.928456183300312,3.927661368155877,3.9267187861247934,3.925648152114257,3.9244694664596778
3.975511527474227,3.975490296933705,3.9753638086814114,3.975076076532282,3.974606253829904,3.973954569284596,3.973133173398151,3.972160281436849,3.971056513450839,3.969842684687432
4.02126895101795,4.021246857870869,4.021115414536852,4.020816860798304,4.020330081404094,4.019655818472599,4.018807086731561,4.01780306879306,4.016665320860341,4.015415497392277
4.067234456355446,4.067211468833848,4.067074896166669,4.066765159697929,4.066260887338097,4.065563369552428,4.064686525997265,4.063650544636952,4.062477949665976,4.061191259593227
4.113411649543459,4.113387734734209,4.113245852494357,4.112924560396431,4.112402242268015,4.111680773411202,4.110775020597254,4.109706216335946,4.108497885499724,4.107173436035704
4.15980425184753,4.159779375649487,4.159631997394378,4.159298764606133,4.158757830832679,4.158011694313041,4.157076212652413,4.155973703320223,4.15472872542326,4.153365602295983
4.206416101058576,4.206390228138128,4.2062371609992,4.205891589879228,4.205331452948108,4.204559911153238,4.2035938582361645,4.202456738296585,4.201174179123318,4.199771445959603
4.253251152889293,4.253224246634183,4.253065291085787,4.252706970979543,4.252127025160282,4.25132931879009,4.25033182868509,4.2491591685386805,4.247838070182879,4.2463947678750955
4.300313482451977,4.300285504923362,4.300120454543145,4.299748961334828,4.299148582077777,4.298323929455885,4.297294111988042,4.296084957255071,4.294724337429619,4.293239483484446
4.347607285819444,4.347578197702117,4.347406838922571,4.347021734571191,4.3464002778858735,4.345547874248646,4.34448481425529,4.343238185036697,4.34183703636314,4.340309624231799
4.395136881670817,4.395106642221515,4.394928754072361,4.394529586131432,4.393886387943848,4.3930054047062965,4.391908161269371,4.390623051385324,4.389180340662571,4.387609339051967
4.442906713024027,4.442875280017752,4.442690633858813,4.442276934979056,4.441611310467209,4.440700894465001,4.439568500119335,4.438243876324705,4.436758543776213,4.4351428959403965
4.490921349056944,4.490888678731221,4.490697037975419,4.490268325389874,4.489579568296757,4.488638841003508,4.487470300920203,4.486105102096189,4.484576060594975,4.482914683606308
4.539185487019174,4.539151534016164,4.538952653842261,4.538508428833152,4.5377958107563945,4.536823867475401,4.535618158619521,4.534211294940661,4.532637429211422,4.530929213210819
4.587703954236621,4.5876686715429935,4.587462298597697,4.58700204594438,4.586264815601726,4.585260724631273,4.584016794892961,4.58256714696874,4.580947312766351,4.579191120191936
4.636481710211001,4.636445049095497,4.636230921184502,4.635754108591798,4.634991491061566,4.633954292832888,4.632671060131036,4.631177478121235,4.6295105013848765,4.627705166178365
4.685523848816621,4.685485758765194,4.685263604532754,4.684769682038944,4.6839808779745615,4.6829095841615125,4.681585935519056,4.680047238222009,4.678331914204121,4.676476240994215
4.734835600596797,4.734796029245247,4.734565567841815,4.734053967205536,4.733238152023232,4.732131744622691,4.730766535212565,4.729181509125402,4.727416601494659,4.725509364756719
4.784422335162399,4.784381228226393,4.784142168963891,4.7836123030291455,4.782768626067822,4.781626056449808,4.7802181086105735,4.778585506960531,4.776769746877978,4.774809690069206
4.834289563695118,4.834246864897501,4.833998906891709,4.833450168930183,4.832577752582472,4.831397940508897,4.829946042729008,4.828264584474839,4.8263966696423095,4.824382504311641
4.884442941558151,4.884398592553421,4.884141424353011,4.883573187382826,4.882671126196282,4.88145295880727,4.8799558646768935,4.878224233479371,4.876302827159275,4.874233232031155
4.934888271017089,4.934842211312936,4.934575510514619,4.933987126594653,4.933054486342,4.93179681710859,4.930253244237876,4.928470087398355,4.92649381740388,4.924367437435063
4.985631504073933,4.985583670949727,4.985307103798959,4.984697903297803,4.983733720015102,4.982435367657176,4.980843996559814,4.979007923925763,4.976975381580508,4.974790826988998
5.036678745417269,5.03662907383935,5.036342294816047,5.035711585654641,5.034714864646209,5.033374612014399,5.03173408495526,5.029843667791642,5.027753406857653,5.025509252122852
5.088036255491711,5.08798467802538,5.087687329414042,5.0870343962809885,5.086004111089848,5.084620704010132,5.082929623815748,5.080983393641098,5.078833929214254,5.0765287120473666
5.139710453689914,5.139656900407961,5.139348611851595,5.1386727153901175,5.137607806732707,5.136179952812375,5.134436881642957,5.132433329028933,5.1302231364005735,5.127855356684272
5.191707921670498,5.191652320058156,5.19133270809535,5.190633084060804,5.189532458724634,5.188058826118228,5.186262284199885,5.184199857533044,5.181927371016702,5.179495489713022
5.244035406805426,5.243977681661575,5.243646349246063,5.242922207632885,5.241784737335765,5.240263953469562,5.238412417785317,5.236289521989826,5.233953133711871,5.2314555717372775
5.296699825760444,5.296639899094933,5.296296435096952,5.295546959233868,5.2943714794432815,5.29280212969682,5.290894032634978,5.288709027854896,5.286307086507883,5.283742223574386
5.349708268212379,5.349646059139289,5.349290037828004,5.348514383440278,5.347299692151425,5.345680318494533,5.343714046452893,5.341465246692639,5.338996056250064,5.336362229671251
5.403068000707178,5.403003425333878,5.402634405840111,5.401831700077572,5.400576556548534,5.398905656132233,5.396879548076594,5.394565219798143,5.3920270381893,5.3893225416501
5.456786470662751,5.456719441974554,5.456336967733047,5.455506308162556,5.454209431604999,5.452485455304622,5.450397801279948,5.448016161955255,5.445407199698832,5.442630281987763
5.510871310520803,5.510801738261049,5.510405336431424,5.50954578999243,5.50820585821615,5.506427209124938,5.504276248717515,5.501825465334605,5.499143884129592,5.496292747832242
5.565330342051985,5.565258132597358,5.564847313462929,5.563957915384668,5.562573563394282,5.560738595265644,5.55852251601448,5.556000703535587,5.553244614808039,5.550317414960443
5.6201715808188615,5.620096637049748,5.619670893393286,5.618750646072136,5.617320464614103,5.6154274802506725,5.613144416006335,5.610549635776427,5.607717099180552,5.60471194188111
